,City,date,time,masterclass,hour
1959,pune,2020-10-14,16:46:31,Basics of Excel,20
1960,"erode, tamilnadu",2020-10-14,16:46:31,Basics of Excel,20
1961,kolkata,2020-10-14,16:46:31,Basics of Excel,21
1962,pune,2020-10-14,16:46:31,Basics of Excel,21
1963,jalandhar,2020-10-14,16:46:31,Basics of Excel,21
1964,mumbai,2020-10-14,16:46:31,Basics of Excel,21
1965,new delhi,2020-10-15,16:46:31,Basics of Excel,0
1966,indore,2020-10-15,16:46:31,Basics of Excel,0
1967,kolkata,2020-10-15,16:46:31,Basics of Excel,0
1968,robertsganj,2020-10-15,16:46:31,Basics of Excel,6
1969,chennai,2020-10-15,16:46:31,Basics of Excel,7
1970,raipur,2020-10-15,16:46:31,Basics of Excel,7
1971,roorkee,2020-10-15,16:46:31,Basics of Excel,8
1972,bangalore,2020-10-15,16:46:31,Basics of Excel,8
1973,bangalore,2020-10-15,16:46:31,Basics of Excel,9
1974,guwahati,2020-10-15,16:46:31,Basics of Excel,9
1975,jodhpur,2020-10-15,16:46:31,Basics of Excel,11
1976,bengaluru,2020-10-15,16:46:31,Basics of Excel,12
1977,kolkata,2020-10-15,16:46:31,Basics of Excel,13
1978,delhi,2020-10-15,16:46:31,Basics of Excel,13
1979,siliguri ,2020-10-15,16:46:31,Basics of Excel,13
1980,varanasi,2020-10-15,16:46:31,Basics of Excel,14
1981,ballia,2020-10-15,16:46:31,Basics of Excel,14
1982,delhi,2020-10-15,16:46:31,Basics of Excel,14
1983,kolkata,2020-10-15,16:46:31,Basics of Excel,14
1984,latur,2020-10-15,16:46:31,Basics of Excel,15
1985,delhi,2020-10-15,16:46:31,Basics of Excel,15
1986,delhi,2020-10-15,16:46:31,Basics of Excel,15
1987,pune,2020-10-15,16:46:31,Basics of Excel,15
1988,delhi,2020-10-15,16:46:31,Basics of Excel,15
1989,kolkata,2020-10-15,16:46:31,Basics of Excel,15
1990,kollam,2020-10-15,16:46:31,Basics of Excel,15
1991,navi mumbai,2020-10-15,16:46:31,Basics of Excel,15
1992,mumbai,2020-10-15,16:46:31,Basics of Excel,15
1993,"patna , bihar",2020-10-15,16:46:31,Basics of Excel,15
1994,bary,2020-10-15,16:46:31,Basics of Excel,15
1995,pune,2020-10-15,16:46:31,Basics of Excel,15
1996,gurgaon,2020-10-15,16:46:31,Basics of Excel,15
1997,dublin,2020-10-15,16:46:31,Basics of Excel,15
1998,miri,2020-10-15,16:46:31,Basics of Excel,15
1999,hyderabad,2020-10-15,16:46:31,Basics of Excel,16
2000,pune,2020-10-15,16:46:31,Basics of Excel,16
2001,banglore,2020-10-15,16:46:31,Basics of Excel,16
2002,bangalore,2020-10-15,16:46:31,Basics of Excel,16
2003,guwahati,2020-10-15,16:46:31,Basics of Excel,16
2004,aligarh,2020-10-15,16:46:31,Basics of Excel,16
2005,coimbatore,2020-10-15,16:46:31,Basics of Excel,16
2006,hyderabad ,2020-10-15,16:46:31,Basics of Excel,16
2007,delhi,2020-10-15,16:46:31,Basics of Excel,16
2008,kannur,2020-10-15,16:46:31,Basics of Excel,16
2009,navi mumbai,2020-10-15,16:46:31,Basics of Excel,16
2010,kottayam,2020-10-15,16:46:31,Basics of Excel,16
2011,dehradun,2020-10-15,16:46:31,Basics of Excel,16
2012,pune,2020-10-15,16:46:31,Basics of Excel,16
2013,kollam,2020-10-15,16:46:31,Basics of Excel,16
2014,bhilai,2020-10-15,16:46:31,Basics of Excel,16
2015,thrissur,2020-10-15,16:46:31,Basics of Excel,16
2016,goa,2020-10-15,16:46:31,Basics of Excel,17
2017,pune,2020-10-15,16:46:31,Basics of Excel,17
2018,alappey,2020-10-15,16:46:31,Basics of Excel,17
2019,mumbai,2020-10-15,16:46:31,Basics of Excel,17
2020,kozhikode,2020-10-15,16:46:31,Basics of Excel,17
2021,hyderabad ,2020-10-15,16:46:31,Basics of Excel,17
2022,mysore,2020-10-15,16:46:31,Basics of Excel,17
2023,dehradun ,2020-10-15,16:46:31,Basics of Excel,17
2024,bangalore ,2020-10-15,16:46:31,Basics of Excel,17
2025,"jorhat, assam",2020-10-15,16:46:31,Basics of Excel,18
2026,hyderabad,2020-10-15,16:46:31,Basics of Excel,18
2027,"bekasi, indonesia",2020-10-15,16:46:31,Basics of Excel,18
2028,indore,2020-10-15,16:46:31,Basics of Excel,19
2029,jaitu,2020-10-15,16:46:31,Basics of Excel,19
2030,bengaluru ,2020-10-15,16:46:31,Basics of Excel,19
2031,gonda,2020-10-15,16:46:31,Basics of Excel,19
2032,mumbai,2020-10-15,16:46:31,Basics of Excel,20
2033,faridabad,2020-10-15,16:46:31,Basics of Excel,21
2034,chennai,2020-10-15,16:46:31,Basics of Excel,21
2035,pune,2020-10-15,16:46:31,Basics of Excel,21
2036,samarinda,2020-10-15,16:46:31,Basics of Excel,21
2037,"chabua, dibrugarh",2020-10-15,16:46:31,Basics of Excel,21
2038,jammu,2020-10-15,16:46:31,Basics of Excel,21
2039,"nigeria, katsina ",2020-10-15,16:46:31,Basics of Excel,21
2040,vadodara,2020-10-15,16:46:31,Basics of Excel,21
2041,guwahati,2020-10-15,16:46:31,Basics of Excel,22
2042,ludhiana,2020-10-15,16:46:31,Basics of Excel,22
2043,lucknow,2020-10-15,16:46:31,Basics of Excel,22
2044,mumbai,2020-10-15,16:46:31,Basics of Excel,22
2045,ranchi,2020-10-15,16:46:31,Basics of Excel,22
2046,karachi,2020-10-15,16:46:31,Basics of Excel,23
2047,delhi,2020-10-15,16:46:31,Basics of Excel,23
2048,dehradun ,2020-10-15,16:46:31,Basics of Excel,23
2049,mumbai,2020-10-16,16:46:31,Basics of Excel,0
2050,lucknow ,2020-10-16,16:46:31,Basics of Excel,0
2051,kolhapur,2020-10-16,16:46:31,Basics of Excel,0
2052,guwahati,2020-10-16,16:46:31,Basics of Excel,1
2053,chennai,2020-10-16,16:46:31,Basics of Excel,6
2054,hyderabad,2020-10-16,16:46:31,Basics of Excel,7
2055,mumbai,2020-10-16,16:46:31,Basics of Excel,9
2056,kolkata,2020-10-16,16:46:31,Basics of Excel,9
2057,pune,2020-10-16,16:46:31,Basics of Excel,9
2058,vrindavan,2020-10-16,16:46:31,Basics of Excel,9
2059,tinsukia,2020-10-16,16:46:31,Basics of Excel,10
2060,jakarta,2020-10-16,16:46:31,Basics of Excel,10
2061,"accra, ghana",2020-10-16,16:46:31,Basics of Excel,11
2062,ranchi,2020-10-16,16:46:31,Basics of Excel,11
2063,aligarh,2020-10-16,16:46:31,Basics of Excel,12
2064,bhilai,2020-10-16,16:46:31,Basics of Excel,12
2065,pune,2020-10-16,16:46:31,Basics of Excel,12
2066,taguig,2020-10-16,16:46:31,Basics of Excel,13
2067,indore,2020-10-16,16:46:31,Basics of Excel,13
2068,bangalore,2020-10-16,16:46:31,Basics of Excel,13
2069,cochin ,2020-10-16,16:46:31,Basics of Excel,14
2070,nagpur ,2020-10-16,16:46:31,Basics of Excel,14
2071,delhi,2020-10-16,16:46:31,Basics of Excel,15
2072,delhi,2020-10-16,16:46:31,Basics of Excel,15
2073,guwahati,2020-10-16,16:46:31,Basics of Excel,15
2074,ankleshwar ,2020-10-16,16:46:31,Basics of Excel,15
2075,indore,2020-10-16,16:46:31,Basics of Excel,16
2076,kanpur,2020-10-16,16:46:31,Basics of Excel,16
2077,ajmer,2020-10-16,16:46:31,Basics of Excel,16
2078,johannesburg,2020-10-16,16:46:31,Basics of Excel,17
2079,new delhi,2020-10-16,16:46:31,Basics of Excel,17
2080,"visakhapatnam, andhra pradesh, india",2020-10-16,16:46:31,Basics of Excel,17
2081,ludhiana,2020-10-16,16:46:31,Basics of Excel,18
2082,bhopal,2020-10-16,16:46:31,Basics of Excel,18
2083,assam,2020-10-16,16:46:31,Basics of Excel,19
2084,jaunpur,2020-10-16,16:46:31,Basics of Excel,19
2085,hyderabad,2020-10-16,16:46:31,Basics of Excel,20
2086,loni,2020-10-16,16:46:31,Basics of Excel,20
2087,"karnal, haryana",2020-10-16,16:46:31,Basics of Excel,21
2088,bhusawal,2020-10-16,16:46:31,Basics of Excel,21
2089,navi mumbai,2020-10-16,16:46:31,Basics of Excel,21
2090,pune,2020-10-16,16:46:31,Basics of Excel,21
2091,varanasi,2020-10-16,16:46:31,Basics of Excel,21
2092,kolkata,2020-10-16,16:46:31,Basics of Excel,22
2093,bangalore ,2020-10-16,16:46:31,Basics of Excel,23
2094,new delhi,2020-10-16,16:46:31,Basics of Excel,23
2095,patna,2020-10-16,16:46:31,Basics of Excel,23
2096,"gombe, nigeria",2020-10-17,16:46:31,Basics of Excel,7
2097,delhi,2020-10-17,16:46:31,Basics of Excel,7
2098,manjeri,2020-10-17,16:46:31,Basics of Excel,7
2099,dumka,2020-10-17,16:46:31,Basics of Excel,9
2100,delhi,2020-10-17,16:46:31,Basics of Excel,10
2101,rohtak,2020-10-17,16:46:31,Basics of Excel,10
2102,kuala lumpur,2020-10-17,16:46:31,Basics of Excel,11
2103,pune,2020-10-17,16:46:31,Basics of Excel,12
2104,melbourne ,2020-10-17,16:46:31,Basics of Excel,12
2105,kuala lumpur,2020-10-17,16:46:31,Basics of Excel,12
2106,casablanca ,2020-10-17,16:46:31,Basics of Excel,15
2107,bangalore,2020-10-17,16:46:31,Basics of Excel,15
2108,jalore,2020-10-17,16:46:31,Basics of Excel,17
2109,new delhi,2020-10-17,16:46:31,Basics of Excel,17
2110,kolkata,2020-10-17,16:46:31,Basics of Excel,19
2111,ghaziabad ,2020-10-17,16:46:31,Basics of Excel,19
2112,lucknow,2020-10-17,16:46:31,Basics of Excel,20
2113,pune,2020-10-17,16:46:31,Basics of Excel,21
2114,ranchi,2020-10-17,16:46:31,Basics of Excel,22
2115,bacoor,2020-10-17,16:46:31,Basics of Excel,22
2116,mapusa,2020-10-17,16:46:31,Basics of Excel,23
2117,nuh,2020-10-18,16:46:31,Basics of Excel,0
2118,chandigarh,2020-10-18,16:46:31,Basics of Excel,0
2119,lagos,2020-10-18,16:46:31,Basics of Excel,5
2120,jhajjar,2020-10-18,16:46:31,Basics of Excel,9
2121,pune,2020-10-18,16:46:31,Basics of Excel,9
2122,ahmedabad,2020-10-18,16:46:31,Basics of Excel,9
2123,"karachi,pakistan",2020-10-18,16:46:31,Basics of Excel,11
2124,bilaspur,2020-10-18,16:46:31,Basics of Excel,12
2125,kolkata ,2020-10-18,16:46:31,Basics of Excel,13
2126,vizianagaram,2020-10-18,16:46:31,Basics of Excel,13
2127,noida,2020-10-18,16:46:31,Basics of Excel,13
2128,lebanon-saida,2020-10-18,16:46:31,Basics of Excel,13
2129,mumbai,2020-10-18,16:46:31,Basics of Excel,13
2130,ansan,2020-10-18,16:46:31,Basics of Excel,13
2131,patna,2020-10-18,16:46:31,Basics of Excel,13
2132,delhi,2020-10-18,16:46:31,Basics of Excel,13
2133,patna,2020-10-18,16:46:31,Basics of Excel,13
2134,hisar,2020-10-18,16:46:31,Basics of Excel,13
2135,thiruvalla,2020-10-18,16:46:31,Basics of Excel,13
2136,varanasi,2020-10-18,16:46:31,Basics of Excel,14
2137,nadiad,2020-10-18,16:46:31,Basics of Excel,14
2138,noida,2020-10-18,16:46:31,Basics of Excel,14
2139,uae,2020-10-18,16:46:31,Basics of Excel,14
2140,ranchi,2020-10-18,16:46:31,Basics of Excel,14
2141,ranchi,2020-10-18,16:46:31,Basics of Excel,14
2142,chennai,2020-10-18,16:46:31,Basics of Excel,14
2143,lagos,2020-10-18,16:46:31,Basics of Excel,14
2144,puri,2020-10-18,16:46:31,Basics of Excel,14
2145,jaipur ,2020-10-18,16:46:31,Basics of Excel,14
2146,hyderabad,2020-10-18,16:46:31,Basics of Excel,14
2147,gujarat,2020-10-18,16:46:31,Basics of Excel,14
2148,"sunset ave, windsor",2020-10-18,16:46:31,Basics of Excel,14
2149,pune,2020-10-18,16:46:31,Basics of Excel,14
2150,malaysia,2020-10-18,16:46:31,Basics of Excel,14
2151,lucknow ,2020-10-18,16:46:31,Basics of Excel,17
2152,pune,2020-10-03,16:46:31,Basics of Excel,17
2153,bikramganj,2020-08-14,16:46:31,Podcast,7
2154,arwal,2020-08-14,16:46:31,Podcast,9
2155,banglore,2020-08-14,16:46:31,Podcast,12
2156,delhi,2020-08-14,16:46:31,Podcast,15
2157,mumbai ,2020-08-14,16:46:31,Podcast,16
2158,delhi,2020-08-14,16:46:31,Podcast,17
2159,sasaram,2020-08-14,16:46:31,Podcast,19
2160,jorhat,2020-08-14,16:46:31,Podcast,23
2161,pune,2020-08-15,16:46:31,Podcast,15
2162,kolkata,2020-08-15,16:46:31,Podcast,16
2163,goalpara,2020-08-15,16:46:31,Podcast,23
2164,hyderabad,2020-08-16,16:46:31,Podcast,0
2165,patna ,2020-08-16,16:46:31,Podcast,3
2166,mumbai,2020-08-16,16:46:31,Podcast,6
2167,patna,2020-08-16,16:46:31,Podcast,7
2168,darbhanga,2020-08-16,16:46:31,Podcast,7
2169,jorhat,2020-08-16,16:46:31,Podcast,8
2170,patna,2020-08-16,16:46:31,Podcast,8
2171,khordha,2020-08-16,16:46:31,Podcast,9
2172,siwan,2020-08-16,16:46:31,Podcast,9
2173,jehanabad ,2020-08-16,16:46:31,Podcast,9
2174,pune,2020-08-16,16:46:31,Podcast,10
2175,mumbai ,2020-08-16,16:46:31,Podcast,10
2176,shamli u.p.,2020-08-16,16:46:31,Podcast,13
2177,coimbatore,2020-08-16,16:46:31,Podcast,13
2178,delhi,2020-08-16,16:46:31,Podcast,14
2179,delhi,2020-08-16,16:46:31,Podcast,14
2180,caloocan,2020-08-16,16:46:31,Podcast,16
2181,pune,2020-08-16,16:46:31,Podcast,16
2182,pune,2020-08-16,16:46:31,Podcast,16
2183,ananthapur ,2020-08-16,16:46:31,Podcast,18
2184,delhi,2020-08-16,16:46:31,Podcast,19
2185,surigao city,2020-08-16,16:46:31,Podcast,20
2186,pasig ,2020-08-16,16:46:31,Podcast,21
2187,chamarajnagar,2020-08-17,16:46:31,Podcast,0
2188,manila,2020-08-17,16:46:31,Podcast,7
2189,bangalore,2020-08-17,16:46:31,Podcast,8
2190,chennai,2020-08-17,16:46:31,Podcast,9
2191,kolkata,2020-08-17,16:46:31,Podcast,12
2192,bangalore,2020-08-17,16:46:31,Podcast,15
2193,kalyan-dombivali,2020-08-17,16:46:31,Podcast,16
2194,mumbai,2020-08-17,16:46:31,Podcast,17
2195,mumbai,2020-08-17,16:46:31,Podcast,18
2196,bengaluru,2020-08-17,16:46:31,Podcast,22
2197,mumbai,2020-08-17,16:46:31,Podcast,23
2198,san carlos city,2020-08-17,16:46:31,Podcast,23
2199,ahmedabad,2020-08-18,16:46:31,Podcast,0
2200,kurukshetra,2020-08-18,16:46:31,Podcast,3
2201,guwahati,2020-08-18,16:46:31,Podcast,12
2202,pune,2020-08-18,16:46:31,Podcast,22
2203,meerut,2020-08-19,16:46:31,Podcast,11
2204,raipur,2020-08-19,16:46:31,Podcast,15
2205,mumbai,2020-08-19,16:46:31,Podcast,16
2206,"manila, philippines",2020-08-20,16:46:31,Podcast,11
2207,bhubaneswar,2020-08-20,16:46:31,Podcast,16
2208,mumbai,2020-08-20,16:46:31,Podcast,19
2209,delhi ncr,2020-08-21,16:46:31,Podcast,7
2210,mumbai,2020-08-21,16:46:31,Podcast,12
2211,new delhi,2020-08-21,16:46:31,Podcast,17
2212,sri ganganagar,2020-08-21,16:46:31,Podcast,21
2213,kolhapur ,2020-08-22,16:46:31,Podcast,8
2214,pune,2020-08-22,16:46:31,Podcast,23
2215,pune,2020-08-23,16:46:31,Podcast,18
2216,delhi,2020-08-23,16:46:31,Podcast,22
2217,chennai,2020-08-23,16:46:31,Podcast,22
2218,dehradun,2020-08-23,16:46:31,Podcast,22
2219,bangalore,2020-08-23,16:46:31,Podcast,23
2220,guwahati,2020-08-23,16:46:31,Podcast,23
2221,pune,2020-08-23,16:46:31,Podcast,23
2222,chennai,2020-08-23,16:46:31,Podcast,23
2223,mumbai,2020-08-23,16:46:31,Podcast,23
2224,pune,2020-08-23,16:46:31,Podcast,23
2225,chandigarh,2020-08-23,16:46:31,Podcast,23
2226,kuppam,2020-08-23,16:46:31,Podcast,23
2227,mumbai ,2020-08-23,16:46:31,Podcast,23
2228,pune,2020-08-23,16:46:31,Podcast,23
2229,navi mumbai,2020-08-23,16:46:31,Podcast,23
2230,bangalore,2020-08-23,16:46:31,Podcast,23
2231,bhagalpur,2020-08-23,16:46:31,Podcast,23
2232,pune,2020-08-23,16:46:31,Podcast,23
2233,kota,2020-08-23,16:46:31,Podcast,23
2234,pune,2020-08-23,16:46:31,Podcast,23
2235,baramati,2020-08-23,16:46:31,Podcast,23
2236,latur,2020-08-23,16:46:31,Podcast,23
2237,"kolkata,west bengal ",2020-08-24,16:46:31,Podcast,0
2238,pune,2020-08-24,16:46:31,Podcast,0
2239,gurgaon,2020-08-24,16:46:31,Podcast,0
2240,guwahati ,2020-08-24,16:46:31,Podcast,1
2241,dhanbad,2020-08-24,16:46:31,Podcast,1
2242,guwahati,2020-08-24,16:46:31,Podcast,2
2243,dubai,2020-08-24,16:46:31,Podcast,7
2244,delhi,2020-08-24,16:46:31,Podcast,7
2245,chennai,2020-08-24,16:46:31,Podcast,8
2246,faridabad,2020-08-24,16:46:31,Podcast,8
2247,ranchi,2020-08-24,16:46:31,Podcast,8
2248,pune ,2020-08-24,16:46:31,Podcast,9
2249,indore,2020-08-24,16:46:31,Podcast,9
2250,ranchi,2020-08-24,16:46:31,Podcast,9
2251,ariyalur,2020-08-24,16:46:31,Podcast,10
2252,ahmedabad,2020-08-24,16:46:31,Podcast,10
2253,ghaziyabad q,2020-08-24,16:46:31,Podcast,10
2254,meerut,2020-08-24,16:46:31,Podcast,10
2255,vellore,2020-08-24,16:46:31,Podcast,11
2256,navi mumbai,2020-08-24,16:46:31,Podcast,12
2257,moradabad,2020-08-24,16:46:31,Podcast,12
2258,itanagar,2020-08-24,16:46:31,Podcast,12
2259,gonda,2020-08-24,16:46:31,Podcast,12
2260,delhi,2020-08-24,16:46:31,Podcast,12
2261,pune,2020-08-24,16:46:31,Podcast,12
2262,porbandar,2020-08-24,16:46:31,Podcast,12
2263,kangra,2020-08-24,16:46:31,Podcast,12
2264,nagpur,2020-08-24,16:46:31,Podcast,12
2265,bangalore,2020-08-24,16:46:31,Podcast,12
2266,pune,2020-08-24,16:46:31,Podcast,12
2267,dewas,2020-08-24,16:46:31,Podcast,12
2268,pune,2020-08-24,16:46:31,Podcast,12
2269,neemuch,2020-08-24,16:46:31,Podcast,12
2270,pune,2020-08-24,16:46:31,Podcast,12
2271,new delhi,2020-08-24,16:46:31,Podcast,13
2272,siliguri,2020-08-24,16:46:31,Podcast,13
2273,new delhi,2020-08-24,16:46:31,Podcast,13
2274,chennai,2020-08-24,16:46:31,Podcast,13
2275,new delhi,2020-08-24,16:46:31,Podcast,13
2276,pune,2020-08-24,16:46:31,Podcast,13
2277,nanded,2020-08-24,16:46:31,Podcast,13
2278,new delhi,2020-08-24,16:46:31,Podcast,13
2279,raipur,2020-08-24,16:46:31,Podcast,13
2280,palanpur,2020-08-24,16:46:31,Podcast,13
2281,begusarai,2020-08-24,16:46:31,Podcast,13
2282,new delhi,2020-08-24,16:46:31,Podcast,13
2283,hyderabad,2020-08-24,16:46:31,Podcast,14
2284,pune,2020-08-24,16:46:31,Podcast,14
2285,pune,2020-08-24,16:46:31,Podcast,15
2286,banglore,2020-08-24,16:46:31,Podcast,15
2287,pune,2020-08-24,16:46:31,Podcast,15
2288,thalassery,2020-08-24,16:46:31,Podcast,15
2289,indore,2020-08-24,16:46:31,Podcast,16
2290,raebareli,2020-08-24,16:46:31,Podcast,16
2291,new delhi,2020-08-24,16:46:31,Podcast,16
2292,delhi,2020-08-24,16:46:31,Podcast,16
2293,vadodara,2020-08-24,16:46:31,Podcast,16
